loan_id,customer_id,loan_type,loan_amount,interest_rate,term_months,application_date,loan_status,age,age_group,gender,employment_status,annual_income,income_group,credit_score,credit_score_group,city,province,branch_name,approved_flag,rejected_flag,defaulted_flag
9761,1706,Auto Loan,35327.71,12.29,60,2023-11-22,Approved,22,18-25,Female,Self-employed,85801,High Income,624,Fair,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9762,1269,Personal Loan,14218.52,10.77,240,2024-02-01,Approved,37,36-50,Other,Full-time,68311,Middle Income,624,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9763,1293,Mortgage,503972.23,7.83,120,2024-08-30,Paid Off,59,51-65,Female,Full-time,79570,High Income,685,Good,Hamilton,Ontario,Hamilton Main Branch,0,0,0
9764,1739,Personal Loan,17907.28,13.4,12,2023-07-05,Defaulted,45,36-50,Male,Student,26266,Low Income,577,Poor,Brampton,Ontario,Brampton Main Branch,0,0,1
9765,1664,Mortgage,319914.88,4.69,12,2023-08-06,Approved,33,26-35,Male,Full-time,74762,High Income,801,Excellent,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9766,1667,Personal Loan,7272.22,6.4,120,2024-11-23,Approved,52,51-65,Male,Full-time,73713,High Income,682,Good,Hamilton,Ontario,Hamilton Main Branch,1,0,0
9767,1183,Auto Loan,31960.33,8.64,120,2024-08-20,Defaulted,19,18-25,Male,Retired,20430,Low Income,663,Fair,Regina,Saskatchewan,Regina Main Branch,0,0,1
9768,1596,Mortgage,622636.5,9.95,48,2023-01-23,Paid Off,34,26-35,Female,Part-time,67038,Middle Income,667,Fair,Mississauga,Ontario,Mississauga Main Branch,0,0,0
9769,1735,Auto Loan,33305.45,14.97,120,2024-01-17,Rejected,30,26-35,Female,Self-employed,85979,High Income,546,Poor,Montreal,Quebec,Montreal Main Branch,0,1,0
9770,1335,Student Loan,7690.09,10.79,24,2024-11-28,Approved,35,26-35,Female,Full-time,57651,Middle Income,640,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9771,1245,Mortgage,390850.25,13.73,36,2023-01-04,Defaulted,61,51-65,Female,Part-time,33697,Middle Income,592,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,0,1
9772,1935,Business Loan,41679.59,10.69,300,2023-09-17,Approved,23,18-25,Female,Full-time,86655,High Income,608,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9773,1208,Auto Loan,34192.5,8.03,60,2024-12-23,Approved,44,36-50,Female,Full-time,89697,High Income,682,Good,Vancouver,British Columbia,Vancouver Main Branch,1,0,0
9774,1895,Mortgage,218545.15,9.33,48,2024-09-23,Approved,40,36-50,Female,Self-employed,105470,High Income,600,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9775,1895,Business Loan,126646.27,10.45,48,2024-07-19,Approved,40,36-50,Female,Self-employed,105470,High Income,600,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9776,1330,Auto Loan,17347.3,10.69,36,2023-03-12,Approved,52,51-65,Female,Full-time,72697,High Income,608,Fair,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9777,1882,Auto Loan,28517.56,17.49,24,2023-03-19,Rejected,43,36-50,Female,Student,18502,Low Income,459,Poor,Brampton,Ontario,Brampton Main Branch,0,1,0
9778,1849,Personal Loan,22912.29,17.78,240,2023-03-09,Rejected,34,26-35,Male,Unemployed,12000,Low Income,517,Poor,Toronto,Ontario,Toronto Main Branch,0,1,0
9779,1361,Mortgage,380083.06,11.31,240,2023-08-13,Approved,55,51-65,Male,Full-time,45999,Middle Income,580,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9780,1886,Mortgage,320265.99,11.04,24,2024-04-13,Approved,29,26-35,Male,Full-time,72500,High Income,622,Fair,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9781,1998,Mortgage,423124.76,9.94,24,2024-03-13,Defaulted,52,51-65,Other,Student,19661,Low Income,572,Poor,Calgary,Alberta,Calgary Main Branch,0,0,1
9782,1685,Personal Loan,13838.33,16.51,60,2023-07-03,Paid Off,40,36-50,Female,Student,23717,Low Income,513,Poor,Hamilton,Ontario,Hamilton Main Branch,0,0,0
9783,1685,Personal Loan,23764.52,13.57,12,2024-04-29,Rejected,40,36-50,Female,Student,23717,Low Income,513,Poor,Hamilton,Ontario,Hamilton Main Branch,0,1,0
9784,1841,Business Loan,173647.21,4.55,60,2023-04-07,Approved,51,51-65,Female,Full-time,99574,High Income,620,Fair,Surrey,British Columbia,Surrey Main Branch,1,0,0
9785,1841,Personal Loan,34896.71,10.88,36,2023-02-21,Rejected,51,51-65,Female,Full-time,99574,High Income,620,Fair,Surrey,British Columbia,Surrey Main Branch,0,1,0
9786,1612,Business Loan,106562.78,11.89,24,2023-02-12,Rejected,46,36-50,Male,Unemployed,21185,Low Income,651,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,1,0
9787,1133,Personal Loan,24418.66,9.04,60,2024-07-06,Rejected,65,51-65,Female,Part-time,41619,Middle Income,620,Fair,Montreal,Quebec,Montreal Main Branch,0,1,0
9788,1334,Mortgage,434934.38,8.43,240,2024-07-17,Approved,63,51-65,Male,Self-employed,91234,High Income,710,Good,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9789,1111,Personal Loan,21395.45,8.41,24,2023-12-23,Approved,18,18-25,Male,Self-employed,89031,High Income,681,Good,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9790,1844,Auto Loan,38984.29,16.03,24,2023-08-05,Paid Off,18,18-25,Female,Full-time,80738,High Income,575,Poor,Mississauga,Ontario,Mississauga Main Branch,0,0,0
9791,1004,Personal Loan,24576.49,6.51,60,2024-01-01,Approved,32,26-35,Female,Part-time,35964,Middle Income,689,Good,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9792,1085,Mortgage,282806.93,13.68,60,2024-01-31,Paid Off,48,36-50,Male,Student,18225,Low Income,565,Poor,Halifax,Nova Scotia,Halifax Main Branch,0,0,0
9793,1050,Mortgage,419822.7,12.32,48,2024-09-20,Approved,35,26-35,Male,Self-employed,103656,High Income,568,Poor,Surrey,British Columbia,Surrey Main Branch,1,0,0
9794,1336,Auto Loan,20201.9,5.71,48,2023-12-16,Approved,19,18-25,Male,Full-time,72664,High Income,780,Very Good,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9795,1336,Auto Loan,16004.63,5.5,300,2023-03-28,Rejected,19,18-25,Male,Full-time,72664,High Income,780,Very Good,Edmonton,Alberta,Edmonton Main Branch,0,1,0
9796,1078,Student Loan,13878.09,8.6,36,2024-02-14,Approved,35,26-35,Female,Full-time,107843,High Income,713,Good,Ottawa,Ontario,Ottawa Main Branch,1,0,0
9797,1651,Mortgage,284645.56,19.4,12,2024-12-13,Rejected,53,51-65,Female,Student,33120,Middle Income,431,Poor,Calgary,Alberta,Calgary Main Branch,0,1,0
9798,1181,Mortgage,406435.95,8.12,36,2024-08-29,Rejected,39,36-50,Female,Full-time,58841,Middle Income,638,Fair,Brampton,Ontario,Brampton Main Branch,0,1,0
9799,1249,Student Loan,11772.57,11.63,120,2023-09-17,Approved,49,36-50,Female,Full-time,50910,Middle Income,608,Fair,Quebec City,Quebec,Quebec City Main Branch,1,0,0
9800,1670,Student Loan,20620.92,8.08,60,2024-01-04,Approved,69,66+,Male,Full-time,82786,High Income,697,Good,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9801,1371,Student Loan,2000.0,14.3,36,2023-09-12,Paid Off,45,36-50,Female,Full-time,97640,High Income,498,Poor,Calgary,Alberta,Calgary Main Branch,0,0,0
9802,1371,Business Loan,96904.33,15.24,120,2024-10-08,Approved,45,36-50,Female,Full-time,97640,High Income,498,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9803,1280,Mortgage,328850.01,12.72,300,2024-05-21,Approved,50,36-50,Female,Part-time,39729,Middle Income,576,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9804,1426,Personal Loan,19788.8,15.17,36,2024-05-14,Approved,26,26-35,Male,Student,12000,Low Income,466,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9805,1435,Business Loan,92437.8,7.61,240,2023-07-05,Rejected,42,36-50,Male,Full-time,86560,High Income,651,Fair,Toronto,Ontario,Toronto Main Branch,0,1,0
9806,1435,Personal Loan,20584.47,10.18,36,2024-12-11,Approved,42,36-50,Male,Full-time,86560,High Income,651,Fair,Toronto,Ontario,Toronto Main Branch,1,0,0
9807,1678,Personal Loan,18440.61,10.11,60,2024-05-11,Paid Off,70,66+,Male,Full-time,64787,Middle Income,603,Fair,Toronto,Ontario,Toronto Main Branch,0,0,0
9808,1678,Auto Loan,23328.23,10.17,240,2023-07-09,Approved,70,66+,Male,Full-time,64787,Middle Income,603,Fair,Toronto,Ontario,Toronto Main Branch,1,0,0
9809,1350,Student Loan,14710.28,16.8,300,2024-07-19,Rejected,20,18-25,Female,Part-time,27489,Low Income,470,Poor,Regina,Saskatchewan,Regina Main Branch,0,1,0
9810,1528,Auto Loan,28001.44,8.77,60,2024-08-19,Paid Off,22,18-25,Male,Student,31723,Middle Income,685,Good,Brampton,Ontario,Brampton Main Branch,0,0,0
9811,1258,Auto Loan,16708.29,13.64,60,2023-10-27,Approved,23,18-25,Female,Full-time,66712,Middle Income,522,Poor,Brampton,Ontario,Brampton Main Branch,1,0,0
9812,1258,Personal Loan,33676.61,15.33,24,2024-11-17,Approved,23,18-25,Female,Full-time,66712,Middle Income,522,Poor,Brampton,Ontario,Brampton Main Branch,1,0,0
9813,1325,Mortgage,326480.71,8.37,60,2023-11-13,Paid Off,57,51-65,Male,Part-time,43680,Middle Income,610,Fair,Toronto,Ontario,Toronto Main Branch,0,0,0
9814,1325,Personal Loan,10817.78,11.89,300,2023-03-09,Approved,57,51-65,Male,Part-time,43680,Middle Income,610,Fair,Toronto,Ontario,Toronto Main Branch,1,0,0
9815,1112,Business Loan,106685.57,17.01,24,2023-12-25,Approved,61,51-65,Female,Student,35960,Middle Income,566,Poor,Toronto,Ontario,Toronto Main Branch,1,0,0
9816,1204,Personal Loan,16834.14,10.13,300,2023-07-19,Rejected,20,18-25,Female,Retired,62547,Middle Income,647,Fair,Calgary,Alberta,Calgary Main Branch,0,1,0
9817,1487,Auto Loan,18674.41,17.68,12,2024-12-25,Defaulted,67,66+,Female,Unemployed,19810,Low Income,574,Poor,Edmonton,Alberta,Edmonton Main Branch,0,0,1
9818,1487,Auto Loan,32258.77,13.11,12,2024-10-11,Approved,67,66+,Female,Unemployed,19810,Low Income,574,Poor,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9819,1860,Personal Loan,11886.55,15.23,12,2024-05-16,Rejected,27,26-35,Male,Full-time,60180,Middle Income,596,Fair,Brampton,Ontario,Brampton Main Branch,0,1,0
9820,1623,Mortgage,481675.87,14.47,24,2024-03-21,Approved,52,51-65,Female,Student,18484,Low Income,552,Poor,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9821,1444,Personal Loan,11741.3,16.62,48,2023-04-03,Rejected,63,51-65,Female,Student,26555,Low Income,537,Poor,Ottawa,Ontario,Ottawa Main Branch,0,1,0
9822,1398,Personal Loan,16961.67,14.58,60,2023-05-11,Approved,50,36-50,Male,Self-employed,46058,Middle Income,574,Poor,Mississauga,Ontario,Mississauga Main Branch,1,0,0
9823,1565,Mortgage,297269.51,8.33,36,2023-09-23,Approved,45,36-50,Male,Unemployed,29046,Low Income,700,Good,Hamilton,Ontario,Hamilton Main Branch,1,0,0
9824,1153,Student Loan,9463.26,14.88,120,2023-02-19,Rejected,56,51-65,Female,Full-time,81468,High Income,529,Poor,Mississauga,Ontario,Mississauga Main Branch,0,1,0
9825,1153,Auto Loan,36968.16,16.65,60,2024-10-16,Rejected,56,51-65,Female,Full-time,81468,High Income,529,Poor,Mississauga,Ontario,Mississauga Main Branch,0,1,0
9826,1340,Personal Loan,10621.79,5.74,36,2023-08-25,Paid Off,53,51-65,Male,Self-employed,120944,Very High Income,685,Good,Halifax,Nova Scotia,Halifax Main Branch,0,0,0
9827,1409,Personal Loan,24807.31,11.22,60,2023-08-11,Approved,20,18-25,Female,Self-employed,97930,High Income,667,Fair,Brampton,Ontario,Brampton Main Branch,1,0,0
9828,1913,Personal Loan,12833.5,6.49,12,2024-08-04,Approved,68,66+,Other,Full-time,74656,High Income,662,Fair,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9829,1567,Student Loan,24091.87,13.35,300,2023-08-03,Approved,44,36-50,Female,Student,12807,Low Income,502,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9830,1567,Auto Loan,25802.06,16.01,120,2023-09-18,Approved,44,36-50,Female,Student,12807,Low Income,502,Poor,Calgary,Alberta,Calgary Main Branch,1,0,0
9831,1568,Personal Loan,12407.77,6.6,60,2024-01-10,Approved,37,36-50,Male,Full-time,43023,Middle Income,681,Good,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9832,1568,Auto Loan,10946.49,6.05,48,2023-11-14,Approved,37,36-50,Male,Full-time,43023,Middle Income,681,Good,Edmonton,Alberta,Edmonton Main Branch,1,0,0
9833,1887,Auto Loan,44744.56,14.41,300,2024-11-05,Approved,18,18-25,Male,Part-time,37095,Middle Income,568,Poor,Winnipeg,Manitoba,Winnipeg Main Branch,1,0,0
9834,1243,Business Loan,121943.52,9.64,300,2023-07-12,Approved,19,18-25,Female,Self-employed,54382,Middle Income,659,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9835,1642,Mortgage,209689.94,6.41,12,2024-10-09,Rejected,34,26-35,Other,Full-time,68955,Middle Income,629,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,0,1,0
9836,1197,Student Loan,15088.7,18.12,36,2023-01-13,Rejected,56,51-65,Male,Full-time,39160,Middle Income,595,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,0,1,0
9837,1441,Auto Loan,32350.09,10.55,48,2023-07-03,Approved,37,36-50,Male,Full-time,87435,High Income,633,Fair,Hamilton,Ontario,Hamilton Main Branch,1,0,0
9838,1026,Personal Loan,15347.25,10.96,12,2024-10-20,Rejected,19,18-25,Male,Part-time,41929,Middle Income,639,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,0,1,0
9839,1578,Mortgage,403061.92,10.06,300,2023-02-01,Paid Off,29,26-35,Female,Full-time,41396,Middle Income,657,Fair,Winnipeg,Manitoba,Winnipeg Main Branch,0,0,0
9840,1055,Mortgage,287022.61,14.54,24,2023-07-19,Paid Off,26,26-35,Other,Student,29312,Low Income,512,Poor,Saskatoon,Saskatchewan,Saskatoon Main Branch,0,0,0
9841,1376,Auto Loan,52282.36,8.39,36,2024-08-24,Approved,36,36-50,Female,Full-time,71753,High Income,623,Fair,Vancouver,British Columbia,Vancouver Main Branch,1,0,0
9842,1276,Mortgage,386443.91,15.39,24,2023-12-01,Approved,49,36-50,Male,Part-time,12280,Low Income,563,Poor,Surrey,British Columbia,Surrey Main Branch,1,0,0
9843,1276,Personal Loan,10597.31,14.92,120,2023-09-16,Rejected,49,36-50,Male,Part-time,12280,Low Income,563,Poor,Surrey,British Columbia,Surrey Main Branch,0,1,0
9844,1292,Mortgage,219110.27,8.76,60,2023-09-05,Approved,47,36-50,Male,Full-time,36930,Middle Income,600,Fair,Hamilton,Ontario,Hamilton Main Branch,1,0,0
9845,1130,Personal Loan,11472.85,14.99,36,2024-11-29,Approved,29,26-35,Male,Part-time,19319,Low Income,586,Fair,Halifax,Nova Scotia,Halifax Main Branch,1,0,0
9846,1592,Mortgage,406463.88,14.37,240,2023-08-27,Approved,68,66+,Female,Retired,14894,Low Income,542,Poor,Surrey,British Columbia,Surrey Main Branch,1,0,0
9847,1402,Business Loan,36998.0,12.94,60,2023-09-05,Defaulted,40,36-50,Male,Full-time,71013,High Income,512,Poor,Vancouver,British Columbia,Vancouver Main Branch,0,0,1
9848,1534,Personal Loan,6499.18,14.23,60,2024-12-08,Defaulted,22,18-25,Female,Self-employed,77384,High Income,573,Poor,Montreal,Quebec,Montreal Main Branch,0,0,1
9849,1231,Personal Loan,18985.6,11.88,36,2024-06-18,Approved,66,66+,Male,Full-time,68876,Middle Income,618,Fair,Saskatoon,Saskatchewan,Saskatoon Main Branch,1,0,0
9850,1876,Personal Loan,25569.95,6.46,24,2024-09-26,Approved,49,36-50,Female,Self-employed,65478,Middle Income,754,Very Good,Montreal,Quebec,Montreal Main Branch,1,0,0
9851,1876,Business Loan,193873.01,8.06,24,2024-11-21,Approved,49,36-50,Female,Self-employed,65478,Middle Income,754,Very Good,Montreal,Quebec,Montreal Main Branch,1,0,0
9852,1456,Personal Loan,19076.67,11.78,48,2024-02-28,Approved,39,36-50,Male,Retired,49267,Middle Income,640,Fair,Hamilton,Ontario,Hamilton Main Branch,1,0,0
